Account_ID,Customer_ID,Account_Type,Account_Status,Open_Date,Close_Date
ACC205402614,205402614,Current,Active,3/3/2023,
ACC205402615,205402615,Current,Active,12/10/2022,
ACC205402616,205402616,Current,Active,1/13/2018,
ACC205402617,205402617,Current,Active,10/9/2023,
ACC205402618,205402618,Savings,Active,11/4/2021,
ACC205402619,205402619,Current,Active,11/20/2022,
ACC205402620,205402620,Savings,Active,11/24/2023,
ACC205402621,205402621,Current,Active,1/12/2021,
ACC205402622,205402622,Savings,Active,8/3/2023,
ACC205402623,205402623,Current,Active,1/18/2019,
ACC205402624,205402624,Savings,Active,8/27/2020,
ACC205402625,205402625,Current,Active,6/16/2019,
ACC205402626,205402626,Current,Active,3/20/2020,
ACC205402627,205402627,Current,Active,8/18/2020,
ACC205402628,205402628,Savings,Active,12/22/2020,
ACC205402629,205402629,Current,Active,9/12/2021,
ACC205402630,205402630,Current,Active,9/25/2022,
ACC205402631,205402631,Current,Active,11/22/2020,
ACC205402632,205402632,Current,Active,12/23/2022,
ACC205402633,205402633,Current,Active,4/8/2019,
ACC205402634,205402634,Current,Active,3/20/2020,
ACC205402635,205402635,Current,Active,2/22/2019,
ACC205402636,205402636,Savings,Active,3/9/2023,
ACC205402637,205402637,Current,Active,11/5/2023,
ACC205402638,205402638,Current,Active,11/22/2023,
ACC205402639,205402639,Savings,Active,11/2/2020,
ACC205402640,205402640,Current,Active,8/13/2019,
ACC205402641,205402641,Current,Active,9/13/2020,
ACC205402642,205402642,Current,Active,1/26/2022,
ACC205402643,205402643,Savings,Active,7/16/2021,
ACC205402644,205402644,Current,Active,9/16/2021,
ACC205402645,205402645,Savings,Active,2/18/2021,
ACC205402646,205402646,Savings,Active,10/31/2018,
ACC205402647,205402647,Savings,Active,6/5/2019,
ACC205402648,205402648,Savings,Active,1/18/2021,
ACC205402649,205402649,Savings,Active,5/11/2019,
ACC205402650,205402650,Current,Active,3/23/2022,
ACC205402651,205402651,Current,Active,6/9/2023,
ACC205402652,205402652,Savings,Active,8/23/2020,
ACC205402653,205402653,Current,Active,10/23/2023,
ACC205402654,205402654,Savings,Active,1/13/2020,
ACC205402655,205402655,Current,Active,7/8/2018,
ACC205402656,205402656,Current,Active,8/1/2023,
ACC205402657,205402657,Current,Active,9/5/2020,
ACC205402658,205402658,Current,Active,9/7/2018,
ACC205402659,205402659,Current,Active,5/12/2022,
ACC205402660,205402660,Current,Active,1/13/2018,
ACC205402661,205402661,Savings,Active,12/18/2022,
ACC205402662,205402662,Savings,Active,9/15/2021,
ACC205402663,205402663,Savings,Active,1/26/2019,
ACC205402664,205402664,Current,Active,11/27/2019,
ACC205402665,205402665,Savings,Active,7/22/2022,
ACC205402666,205402666,Savings,Active,2/6/2020,
ACC205402667,205402667,Current,Active,6/8/2021,
ACC205402668,205402668,Savings,Active,5/28/2022,
ACC205402669,205402669,Current,Active,4/29/2022,
ACC205402670,205402670,Current,Active,6/30/2019,
ACC205402671,205402671,Savings,Active,2/11/2019,
ACC205402672,205402672,Current,Active,3/5/2022,
ACC205402673,205402673,Current,Active,12/15/2023,
ACC205402674,205402674,Current,Active,9/1/2021,
ACC205402675,205402675,Savings,Active,2/28/2020,
ACC205402676,205402676,Current,Active,4/19/2021,
ACC205402677,205402677,Current,Active,11/3/2021,
ACC205402678,205402678,Savings,Active,7/10/2022,
ACC205402679,205402679,Savings,Active,8/25/2019,
ACC205402680,205402680,Savings,Active,8/30/2020,
ACC205402681,205402681,Savings,Active,10/26/2022,
ACC205402682,205402682,Savings,Active,5/31/2023,
ACC205402683,205402683,Savings,Active,10/20/2021,
ACC205402684,205402684,Current,Active,5/29/2023,
ACC205402685,205402685,Current,Active,8/9/2022,
ACC205402686,205402686,Current,Active,2/15/2019,
ACC205402687,205402687,Savings,Active,4/22/2022,
ACC205402688,205402688,Current,Active,6/14/2021,
ACC205402689,205402689,Current,Active,1/5/2018,
ACC205402690,205402690,Current,Active,8/28/2021,
ACC205402691,205402691,Current,Active,12/23/2018,
ACC205402692,205402692,Current,Active,11/29/2022,
ACC205402693,205402693,Savings,Active,8/30/2022,
ACC205402694,205402694,Savings,Active,5/15/2020,
ACC205402695,205402695,Savings,Active,2/4/2020,
ACC205402696,205402696,Savings,Active,2/9/2022,
ACC205402697,205402697,Savings,Active,6/1/2022,
ACC205402698,205402698,Current,Active,6/13/2021,
ACC205402699,205402699,Savings,Active,9/7/2021,
ACC205402700,205402700,Current,Active,2/7/2018,
ACC205402701,205402701,Current,Active,4/27/2019,
ACC205402702,205402702,Savings,Active,8/20/2021,
ACC205402703,205402703,Current,Active,2/12/2020,
ACC205402704,205402704,Savings,Active,9/2/2019,
ACC205402705,205402705,Current,Active,12/21/2020,
ACC205402706,205402706,Current,Active,2/6/2021,
ACC205402707,205402707,Current,Active,4/29/2021,
ACC205402708,205402708,Current,Active,11/20/2020,
ACC205402709,205402709,Savings,Active,1/29/2020,
ACC205402710,205402710,Savings,Active,5/3/2023,
ACC205402711,205402711,Current,Active,10/6/2018,
ACC205402712,205402712,Current,Active,7/12/2023,
ACC205402713,205402713,Savings,Active,12/22/2021,
ACC205402714,205402714,Current,Active,7/28/2019,
ACC205402715,205402715,Savings,Active,4/12/2019,
ACC205402716,205402716,Current,Active,9/5/2021,
ACC205402717,205402717,Savings,Active,4/11/2021,
ACC205402718,205402718,Current,Active,7/13/2019,
ACC205402719,205402719,Savings,Active,10/21/2023,
ACC205402720,205402720,Current,Active,10/8/2018,
ACC205402721,205402721,Current,Active,3/2/2018,
ACC205402722,205402722,Current,Active,2/26/2021,
ACC205402723,205402723,Current,Active,6/13/2023,
ACC205402724,205402724,Savings,Active,4/7/2019,
ACC205402725,205402725,Savings,Active,7/14/2023,
ACC205402726,205402726,Savings,Active,4/18/2023,
ACC205402727,205402727,Savings,Active,12/22/2020,
ACC205402728,205402728,Savings,Active,7/19/2023,
ACC205402729,205402729,Current,Active,12/2/2022,
ACC205402730,205402730,Savings,Active,11/6/2023,
ACC205402731,205402731,Current,Active,11/11/2022,
ACC205402732,205402732,Current,Active,4/2/2019,
ACC205402733,205402733,Current,Active,4/7/2023,
ACC205402734,205402734,Current,Active,6/23/2021,
ACC205402735,205402735,Savings,Active,8/22/2021,
ACC205402736,205402736,Savings,Active,2/8/2019,
ACC205402737,205402737,Current,Active,3/1/2021,
ACC205402738,205402738,Current,Active,10/18/2018,
ACC205402739,205402739,Current,Active,7/29/2022,
ACC205402740,205402740,Savings,Active,1/6/2021,
ACC205402741,205402741,Savings,Active,5/28/2022,
ACC205402742,205402742,Savings,Active,2/8/2023,
ACC205402743,205402743,Current,Active,11/18/2019,
ACC205402744,205402744,Current,Active,10/28/2023,
ACC205402745,205402745,Savings,Active,1/4/2018,
ACC205402746,205402746,Current,Active,6/30/2021,
ACC205402747,205402747,Savings,Active,9/8/2023,
ACC205402748,205402748,Savings,Active,3/31/2020,
ACC205402749,205402749,Current,Active,6/2/2019,
ACC205402750,205402750,Current,Active,7/18/2021,
ACC205402751,205402751,Current,Active,9/30/2022,
ACC205402752,205402752,Savings,Active,6/4/2023,
ACC205402753,205402753,Current,Active,5/5/2018,
ACC205402754,205402754,Savings,Active,11/28/2018,
ACC205402755,205402755,Current,Active,4/7/2018,
ACC205402756,205402756,Current,Active,4/8/2023,
ACC205402757,205402757,Savings,Active,11/23/2022,
ACC205402758,205402758,Current,Active,1/14/2023,
ACC205402759,205402759,Current,Active,1/28/2020,
ACC205402760,205402760,Current,Active,4/17/2022,
ACC205402761,205402761,Current,Active,10/10/2022,
ACC205402762,205402762,Current,Active,3/9/2023,
ACC205402763,205402763,Savings,Active,5/25/2020,
ACC205402764,205402764,Current,Active,2/23/2019,
ACC205402765,205402765,Savings,Active,10/10/2023,
ACC205402766,205402766,Current,Active,3/10/2022,
ACC205402767,205402767,Current,Active,7/15/2022,
ACC205402768,205402768,Savings,Active,9/10/2020,
ACC205402769,205402769,Savings,Active,11/30/2020,
ACC205402770,205402770,Current,Active,3/25/2020,
ACC205402771,205402771,Savings,Active,3/23/2022,
ACC205402772,205402772,Savings,Active,12/22/2018,
ACC205402773,205402773,Current,Active,4/18/2022,
ACC205402774,205402774,Current,Active,6/30/2019,
ACC205402775,205402775,Current,Active,6/21/2019,
ACC205402776,205402776,Savings,Active,8/28/2023,
ACC205402777,205402777,Current,Active,6/30/2022,
ACC205402778,205402778,Current,Active,3/25/2020,
ACC205402779,205402779,Savings,Active,5/15/2021,
ACC205402780,205402780,Savings,Active,9/21/2020,
ACC205402781,205402781,Savings,Active,11/28/2020,
ACC205402782,205402782,Savings,Active,11/7/2019,
ACC205402783,205402783,Current,Active,8/19/2018,
ACC205402784,205402784,Savings,Active,10/4/2023,
ACC205402785,205402785,Current,Active,10/17/2019,
ACC205402786,205402786,Savings,Active,8/29/2023,
ACC205402787,205402787,Current,Active,2/18/2020,
ACC205402788,205402788,Current,Active,1/5/2023,
ACC205402789,205402789,Current,Active,4/12/2019,
ACC205402790,205402790,Current,Active,4/25/2022,
ACC205402791,205402791,Savings,Active,2/6/2019,
ACC205402792,205402792,Current,Active,4/9/2021,
ACC205402793,205402793,Savings,Active,2/7/2020,
ACC205402794,205402794,Savings,Active,9/5/2020,
ACC205402795,205402795,Savings,Active,3/6/2018,
ACC205402796,205402796,Savings,Active,10/29/2019,
ACC205402797,205402797,Current,Active,10/19/2023,
ACC205402798,205402798,Savings,Active,5/23/2020,
ACC205402799,205402799,Savings,Active,9/18/2020,
ACC205402800,205402800,Current,Active,11/3/2020,
ACC205402801,205402801,Current,Active,2/26/2022,
ACC205402802,205402802,Savings,Active,2/9/2019,
ACC205402803,205402803,Current,Active,6/17/2020,
ACC205402804,205402804,Current,Active,3/19/2020,
ACC205402805,205402805,Savings,Active,12/16/2023,
ACC205402806,205402806,Current,Active,8/2/2021,
ACC205402807,205402807,Current,Active,1/4/2022,
ACC205402808,205402808,Savings,Active,9/30/2021,
ACC205402809,205402809,Current,Active,1/14/2020,
ACC205402810,205402810,Current,Active,6/29/2023,
ACC205402811,205402811,Current,Active,10/6/2019,
ACC205402812,205402812,Savings,Active,9/30/2023,
ACC205402813,205402813,Current,Active,11/11/2023,
ACC205402814,205402814,Current,Active,10/24/2023,
ACC205402815,205402815,Current,Active,12/8/2022,
ACC205402816,205402816,Savings,Active,1/22/2021,
ACC205402817,205402817,Savings,Active,12/14/2019,
ACC205402818,205402818,Savings,Active,6/2/2021,
ACC205402819,205402819,Current,Active,11/4/2021,
ACC205402820,205402820,Savings,Active,5/7/2019,
ACC205402821,205402821,Current,Active,3/4/2018,
ACC205402822,205402822,Savings,Active,3/12/2023,
ACC205402823,205402823,Savings,Active,12/29/2023,
ACC205402824,205402824,Current,Active,3/23/2022,
ACC205402825,205402825,Current,Active,8/30/2021,
ACC205402826,205402826,Savings,Active,7/1/2019,
ACC205402827,205402827,Current,Active,6/29/2023,
ACC205402828,205402828,Savings,Active,6/25/2018,
ACC205402829,205402829,Current,Active,6/8/2019,
ACC205402830,205402830,Savings,Active,10/17/2019,
ACC205402831,205402831,Current,Active,6/4/2019,
ACC205402832,205402832,Savings,Active,8/31/2023,
ACC205402833,205402833,Savings,Active,8/10/2020,
ACC205402834,205402834,Savings,Active,7/29/2021,
ACC205402835,205402835,Current,Active,11/16/2019,
ACC205402836,205402836,Savings,Active,11/8/2022,
ACC205402837,205402837,Savings,Active,9/24/2018,
ACC205402838,205402838,Current,Active,1/19/2021,
ACC205402839,205402839,Current,Active,12/15/2020,
ACC205402840,205402840,Savings,Active,4/9/2019,
ACC205402841,205402841,Savings,Active,3/11/2023,
ACC205402842,205402842,Current,Active,5/19/2019,
ACC205402843,205402843,Savings,Active,2/19/2021,
ACC205402844,205402844,Current,Active,7/18/2022,
ACC205402845,205402845,Current,Active,8/10/2022,
ACC205402846,205402846,Current,Active,12/28/2019,
ACC205402847,205402847,Current,Active,6/1/2021,
ACC205402848,205402848,Savings,Active,11/1/2021,
ACC205402849,205402849,Current,Active,4/13/2019,
ACC205402850,205402850,Savings,Active,8/13/2020,
ACC205402851,205402851,Current,Active,4/29/2023,
ACC205402852,205402852,Current,Active,12/2/2019,
ACC205402853,205402853,Savings,Active,10/19/2019,
ACC205402854,205402854,Savings,Active,12/15/2019,
ACC205402855,205402855,Current,Active,10/6/2023,
ACC205402856,205402856,Savings,Active,6/10/2023,
ACC205402857,205402857,Savings,Active,8/24/2020,
ACC205402858,205402858,Savings,Active,11/15/2023,
ACC205402859,205402859,Savings,Active,5/8/2022,
ACC205402860,205402860,Current,Active,8/3/2018,
ACC205402861,205402861,Current,Active,7/28/2019,
ACC205402862,205402862,Current,Active,1/23/2018,
ACC205402863,205402863,Current,Active,6/23/2021,
ACC205402864,205402864,Current,Active,5/7/2020,
ACC205402865,205402865,Savings,Active,4/21/2022,
ACC205402866,205402866,Current,Active,3/5/2023,
ACC205402867,205402867,Current,Active,12/5/2023,
ACC205402868,205402868,Current,Active,2/4/2018,
ACC205402869,205402869,Savings,Active,9/30/2022,
ACC205402870,205402870,Current,Active,10/17/2018,
ACC205402871,205402871,Current,Active,4/8/2021,
ACC205402872,205402872,Savings,Active,9/12/2019,
ACC205402873,205402873,Current,Active,9/21/2019,
ACC205402874,205402874,Savings,Active,11/24/2022,
ACC205402875,205402875,Current,Active,7/6/2023,
ACC205402876,205402876,Current,Active,1/3/2019,
ACC205402877,205402877,Current,Active,11/15/2023,
ACC205402878,205402878,Current,Active,4/1/2018,
ACC205402879,205402879,Savings,Active,3/14/2018,
ACC205402880,205402880,Current,Active,4/23/2018,
ACC205402881,205402881,Current,Active,6/9/2021,
ACC205402882,205402882,Savings,Active,9/19/2018,
ACC205402883,205402883,Current,Active,6/6/2020,
ACC205402884,205402884,Savings,Active,7/16/2019,
ACC205402885,205402885,Current,Active,11/4/2020,
ACC205402886,205402886,Savings,Active,3/1/2021,
ACC205402887,205402887,Savings,Active,5/8/2018,
ACC205402888,205402888,Savings,Active,7/9/2018,
ACC205402889,205402889,Savings,Active,12/7/2019,
ACC205402890,205402890,Savings,Active,3/21/2020,
ACC205402891,205402891,Current,Active,9/25/2023,
ACC205402892,205402892,Savings,Active,10/22/2018,
ACC205402893,205402893,Savings,Active,9/20/2023,
ACC205402894,205402894,Savings,Active,11/11/2022,
ACC205402895,205402895,Current,Active,4/2/2019,
ACC205402896,205402896,Savings,Active,6/17/2021,
ACC205402897,205402897,Savings,Active,6/25/2021,
ACC205402898,205402898,Current,Active,8/28/2023,
ACC205402899,205402899,Current,Active,10/15/2018,
ACC205402900,205402900,Current,Active,4/15/2020,
ACC205402901,205402901,Savings,Active,8/5/2021,
ACC205402902,205402902,Savings,Active,4/1/2018,
ACC205402903,205402903,Savings,Active,1/6/2021,
ACC205402904,205402904,Savings,Active,2/4/2020,
ACC205402905,205402905,Current,Active,2/12/2018,
ACC205402906,205402906,Current,Active,6/12/2022,
ACC205402907,205402907,Savings,Active,7/19/2019,
ACC205402908,205402908,Savings,Active,7/13/2023,
ACC205402909,205402909,Current,Active,7/18/2022,
ACC205402910,205402910,Savings,Active,7/19/2020,
ACC205402911,205402911,Savings,Active,10/1/2020,
ACC205402912,205402912,Savings,Active,11/5/2021,
ACC205402913,205402913,Current,Active,5/11/2022,
ACC205402914,205402914,Current,Active,5/29/2019,
ACC205402915,205402915,Current,Active,11/20/2022,
ACC205402916,205402916,Current,Active,9/16/2018,
ACC205402917,205402917,Current,Active,8/13/2021,
ACC205402918,205402918,Current,Active,10/5/2019,
ACC205402919,205402919,Savings,Active,3/6/2023,
ACC205402920,205402920,Savings,Active,10/13/2019,
ACC205402921,205402921,Current,Active,5/27/2021,
ACC205402922,205402922,Current,Active,12/26/2020,
ACC205402923,205402923,Current,Active,4/16/2021,
ACC205402924,205402924,Savings,Active,5/27/2020,
ACC205402925,205402925,Current,Active,5/14/2023,
ACC205402926,205402926,Savings,Active,8/16/2022,
ACC205402927,205402927,Savings,Active,7/24/2023,
ACC205402928,205402928,Current,Active,3/31/2022,
ACC205402929,205402929,Current,Active,9/2/2022,
ACC205402930,205402930,Savings,Active,6/28/2022,
ACC205402931,205402931,Current,Active,6/28/2019,
ACC205402932,205402932,Savings,Active,12/19/2018,
ACC205402933,205402933,Savings,Active,3/21/2020,
ACC205402934,205402934,Current,Active,12/24/2022,
ACC205402935,205402935,Savings,Active,7/22/2023,
ACC205402936,205402936,Current,Active,8/28/2019,
ACC205402937,205402937,Current,Active,10/23/2019,
ACC205402938,205402938,Savings,Active,3/15/2022,
ACC205402939,205402939,Current,Active,2/4/2019,
ACC205402940,205402940,Savings,Active,8/23/2020,
ACC205402941,205402941,Savings,Active,4/21/2021,
ACC205402942,205402942,Savings,Active,10/12/2019,
ACC205402943,205402943,Current,Active,4/26/2019,
ACC205402944,205402944,Current,Active,10/16/2023,
ACC205402945,205402945,Savings,Active,7/22/2023,
ACC205402946,205402946,Current,Active,11/9/2023,
ACC205402947,205402947,Current,Active,2/14/2019,
ACC205402948,205402948,Savings,Active,8/3/2020,
ACC205402949,205402949,Savings,Active,11/12/2020,
ACC205402950,205402950,Current,Active,9/27/2018,
ACC205402951,205402951,Savings,Active,10/21/2018,
ACC205402952,205402952,Savings,Active,1/12/2020,
ACC205402953,205402953,Current,Active,4/9/2023,
ACC205402954,205402954,Current,Active,11/9/2023,
ACC205402955,205402955,Savings,Active,4/17/2022,
ACC205402956,205402956,Savings,Active,10/20/2020,
ACC205402957,205402957,Current,Active,12/3/2020,
ACC205402958,205402958,Savings,Active,4/22/2020,
ACC205402959,205402959,Savings,Active,8/13/2018,
ACC205402960,205402960,Savings,Active,5/9/2020,
ACC205402961,205402961,Current,Active,4/10/2023,
ACC205402962,205402962,Current,Active,3/12/2020,
ACC205402963,205402963,Current,Active,8/1/2022,
ACC205402964,205402964,Current,Active,6/27/2019,
ACC205402965,205402965,Current,Active,6/22/2018,
ACC205402966,205402966,Current,Active,3/22/2020,
ACC205402967,205402967,Current,Active,4/23/2023,
ACC205402968,205402968,Savings,Active,12/14/2020,
ACC205402969,205402969,Current,Active,11/30/2019,
ACC205402970,205402970,Current,Active,7/31/2020,
ACC205402971,205402971,Savings,Active,4/30/2023,
ACC205402972,205402972,Savings,Active,7/14/2019,
ACC205402973,205402973,Current,Active,5/3/2019,
ACC205402974,205402974,Savings,Active,4/7/2020,
ACC205402975,205402975,Savings,Active,2/21/2018,
ACC205402976,205402976,Current,Active,6/18/2019,
ACC205402977,205402977,Current,Active,9/25/2020,
ACC205402978,205402978,Current,Active,5/3/2020,
ACC205402979,205402979,Current,Active,10/2/2022,
ACC205402980,205402980,Savings,Active,5/27/2022,
ACC205402981,205402981,Current,Active,8/20/2021,
ACC205402982,205402982,Current,Active,10/12/2021,
ACC205402983,205402983,Savings,Active,7/15/2021,
ACC205402984,205402984,Current,Active,3/31/2022,
ACC205402985,205402985,Savings,Active,4/9/2019,
ACC205402986,205402986,Savings,Active,7/18/2020,
ACC205402987,205402987,Current,Active,7/20/2018,
ACC205402988,205402988,Savings,Active,12/7/2023,
ACC205402989,205402989,Current,Active,10/29/2020,
ACC205402990,205402990,Current,Active,2/1/2018,
ACC205402991,205402991,Current,Active,11/30/2023,
ACC205402992,205402992,Current,Active,10/21/2018,
ACC205402993,205402993,Savings,Active,7/17/2019,
ACC205402994,205402994,Savings,Active,1/5/2020,
ACC205402995,205402995,Current,Active,3/5/2020,
ACC205402996,205402996,Savings,Active,1/4/2023,
ACC205402997,205402997,Savings,Active,5/29/2020,
ACC205402998,205402998,Current,Active,11/8/2019,
ACC205402999,205402999,Current,Active,1/15/2023,
ACC205403000,205403000,Savings,Active,9/22/2023,
ACC205403001,205403001,Current,Active,1/4/2018,
ACC205403002,205403002,Savings,Active,5/11/2021,
ACC205403003,205403003,Current,Active,4/19/2023,
ACC205403004,205403004,Savings,Active,8/3/2022,
ACC205403005,205403005,Savings,Active,7/11/2019,
ACC205403006,205403006,Current,Active,7/20/2018,
ACC205403007,205403007,Savings,Active,8/9/2021,
ACC205403008,205403008,Current,Active,2/13/2020,
ACC205403009,205403009,Savings,Active,2/20/2023,
ACC205403010,205403010,Current,Active,1/18/2018,
ACC205403011,205403011,Current,Active,9/18/2023,
ACC205403012,205403012,Savings,Active,8/22/2022,
ACC205403013,205403013,Current,Active,3/12/2021,
ACC205403014,205403014,Savings,Active,8/31/2019,
ACC205403015,205403015,Current,Active,8/6/2022,
ACC205403016,205403016,Current,Active,1/25/2023,
ACC205403017,205403017,Savings,Active,1/24/2018,
ACC205403018,205403018,Savings,Active,8/21/2023,
ACC205403019,205403019,Current,Active,2/12/2019,
ACC205403020,205403020,Current,Active,6/9/2020,
ACC205403021,205403021,Savings,Active,4/26/2021,
ACC205403022,205403022,Savings,Active,1/3/2018,
ACC205403023,205403023,Current,Active,3/14/2023,
ACC205403024,205403024,Savings,Active,8/27/2018,
ACC205403025,205403025,Savings,Active,3/18/2020,
ACC205403026,205403026,Savings,Active,5/1/2022,
ACC205403027,205403027,Savings,Active,12/7/2021,
ACC205403028,205403028,Savings,Active,10/4/2018,
ACC205403029,205403029,Savings,Active,5/20/2023,
ACC205403030,205403030,Savings,Active,10/25/2022,
ACC205403031,205403031,Current,Active,11/22/2018,
ACC205403032,205403032,Savings,Active,7/26/2019,
ACC205403033,205403033,Current,Active,6/15/2020,
ACC205403034,205403034,Current,Active,8/7/2020,
ACC205403035,205403035,Savings,Active,8/20/2019,
ACC205403036,205403036,Savings,Active,5/21/2019,
ACC205403037,205403037,Current,Active,5/24/2022,
ACC205403038,205403038,Current,Active,4/18/2021,
ACC205403039,205403039,Current,Active,3/14/2019,
ACC205403040,205403040,Current,Active,6/11/2022,
ACC205403041,205403041,Savings,Active,6/20/2020,
ACC205403042,205403042,Current,Active,7/1/2022,
ACC205403043,205403043,Savings,Active,3/22/2023,
ACC205403044,205403044,Current,Active,10/30/2023,
ACC205403045,205403045,Current,Active,7/28/2021,
ACC205403046,205403046,Savings,Active,11/16/2019,
ACC205403047,205403047,Current,Active,4/27/2022,
ACC205403048,205403048,Current,Active,1/20/2019,
ACC205403049,205403049,Current,Active,1/16/2021,
ACC205403050,205403050,Savings,Active,5/9/2022,
ACC205403051,205403051,Current,Active,5/3/2020,
ACC205403052,205403052,Savings,Active,10/2/2021,
ACC205403053,205403053,Savings,Active,5/3/2022,
ACC205403054,205403054,Current,Active,2/19/2021,
ACC205403055,205403055,Current,Active,3/31/2022,
ACC205403056,205403056,Current,Active,8/21/2021,
ACC205403057,205403057,Savings,Active,12/3/2023,
ACC205403058,205403058,Current,Active,5/4/2018,
ACC205403059,205403059,Current,Active,2/27/2018,
ACC205403060,205403060,Savings,Active,3/15/2023,
ACC205403061,205403061,Current,Active,2/23/2018,
ACC205403062,205403062,Savings,Active,10/31/2022,
ACC205403063,205403063,Savings,Active,6/13/2020,
ACC205403064,205403064,Savings,Active,1/4/2019,
ACC205403065,205403065,Current,Active,9/9/2020,
ACC205403066,205403066,Savings,Active,6/2/2019,
ACC205403067,205403067,Savings,Active,7/5/2023,
ACC205403068,205403068,Current,Active,12/9/2020,
ACC205403069,205403069,Current,Active,4/8/2022,
ACC205403070,205403070,Current,Active,8/12/2021,
ACC205403071,205403071,Current,Active,9/20/2021,
ACC205403072,205403072,Current,Active,1/18/2019,
ACC205403073,205403073,Savings,Active,10/14/2023,
ACC205403074,205403074,Current,Active,10/26/2019,
ACC205403075,205403075,Savings,Active,4/16/2023,
ACC205403076,205403076,Current,Active,6/6/2018,
ACC205403077,205403077,Savings,Active,7/19/2021,
ACC205403078,205403078,Savings,Active,9/16/2020,
ACC205403079,205403079,Current,Active,3/11/2022,
ACC205403080,205403080,Savings,Active,9/3/2019,
ACC205403081,205403081,Savings,Active,10/6/2019,
ACC205403082,205403082,Savings,Active,4/24/2019,
ACC205403083,205403083,Current,Active,2/2/2020,
ACC205403084,205403084,Savings,Active,4/24/2020,
ACC205403085,205403085,Savings,Active,10/15/2023,
ACC205403086,205403086,Savings,Active,2/8/2023,
ACC205403087,205403087,Current,Active,2/1/2021,
ACC205403088,205403088,Savings,Active,10/24/2023,
ACC205403089,205403089,Savings,Active,1/7/2023,
ACC205403090,205403090,Current,Active,11/6/2019,
ACC205403091,205403091,Savings,Active,2/5/2019,
ACC205403092,205403092,Current,Active,3/13/2018,
ACC205403093,205403093,Current,Active,12/11/2023,
ACC205403094,205403094,Savings,Active,3/1/2021,
ACC205403095,205403095,Current,Active,12/3/2021,
ACC205403096,205403096,Current,Active,4/11/2021,
ACC205403097,205403097,Savings,Active,7/6/2018,
ACC205403098,205403098,Current,Active,3/26/2020,
ACC205403099,205403099,Savings,Active,12/19/2021,
ACC205403100,205403100,Savings,Active,4/21/2021,
ACC205403101,205403101,Current,Active,2/3/2019,
ACC205403102,205403102,Savings,Active,11/8/2020,
ACC205403103,205403103,Savings,Active,12/5/2021,
ACC205403104,205403104,Savings,Active,7/18/2019,
ACC205403105,205403105,Current,Active,10/31/2019,
ACC205403106,205403106,Savings,Active,11/19/2019,
ACC205403107,205403107,Savings,Active,8/5/2020,
ACC205403108,205403108,Savings,Active,3/9/2021,
ACC205403109,205403109,Savings,Active,2/4/2020,
ACC205403110,205403110,Savings,Active,4/19/2019,
ACC205403111,205403111,Current,Active,5/3/2019,
ACC205403112,205403112,Current,Active,10/2/2018,
ACC205403113,205403113,Current,Active,12/31/2023,
ACC205403114,205403114,Current,Active,11/29/2020,
ACC205403115,205403115,Current,Active,4/24/2020,
ACC205403116,205403116,Current,Active,6/12/2019,
ACC205403117,205403117,Current,Active,11/28/2020,
ACC205403118,205403118,Current,Active,8/7/2020,
ACC205403119,205403119,Current,Active,1/22/2020,
ACC205403120,205403120,Current,Active,8/23/2020,
ACC205403121,205403121,Current,Active,10/4/2023,
ACC205403122,205403122,Savings,Active,6/17/2021,
ACC205403123,205403123,Savings,Active,3/20/2018,
ACC205403124,205403124,Savings,Active,9/2/2018,
ACC205403125,205403125,Current,Active,5/5/2018,
ACC205403126,205403126,Savings,Active,6/27/2023,
ACC205403127,205403127,Savings,Active,4/9/2023,
ACC205403128,205403128,Current,Active,10/30/2020,
ACC205403129,205403129,Savings,Active,5/29/2021,
ACC205403130,205403130,Savings,Active,4/7/2022,
ACC205403131,205403131,Savings,Active,4/13/2018,
ACC205403132,205403132,Current,Active,5/8/2022,
ACC205403133,205403133,Savings,Active,9/8/2021,
ACC205403134,205403134,Current,Active,7/23/2021,
ACC205403135,205403135,Current,Active,2/6/2018,
ACC205403136,205403136,Savings,Active,1/8/2021,
ACC205403137,205403137,Savings,Active,4/6/2023,
ACC205403138,205403138,Savings,Active,11/19/2021,
ACC205403139,205403139,Savings,Active,5/26/2020,
ACC205403140,205403140,Savings,Active,10/22/2023,
ACC205403141,205403141,Savings,Active,6/17/2022,
ACC205403142,205403142,Savings,Active,10/28/2020,
ACC205403143,205403143,Current,Active,4/18/2023,
ACC205403144,205403144,Current,Active,8/28/2021,
ACC205403145,205403145,Savings,Active,9/22/2022,
ACC205403146,205403146,Savings,Active,9/7/2019,
ACC205403147,205403147,Savings,Active,10/21/2022,
ACC205403148,205403148,Savings,Active,7/3/2018,
ACC205403149,205403149,Savings,Active,7/8/2021,
ACC205403150,205403150,Current,Active,2/24/2022,
ACC205403151,205403151,Savings,Active,8/20/2022,
ACC205403152,205403152,Current,Active,9/10/2020,
ACC205403153,205403153,Savings,Active,10/1/2022,
ACC205403154,205403154,Savings,Active,11/19/2021,
ACC205403155,205403155,Current,Active,10/4/2021,
ACC205403156,205403156,Savings,Active,7/31/2019,
ACC205403157,205403157,Savings,Active,11/19/2023,
ACC205403158,205403158,Savings,Active,9/3/2023,
ACC205403159,205403159,Savings,Active,11/20/2021,
ACC205403160,205403160,Savings,Active,8/31/2019,
ACC205403161,205403161,Savings,Active,2/24/2022,
